MLB_PLAYER_ID,SEASON,GAME_DATE,GAME_ID,PLAYER_TYPE,PROP_NORM,STAT_VALUE,TEAM_ID,OPP_TEAM_ID
669432,2026,2026-03-26,824865,pitcher,strikeouts,1,,
669432,2026,2026-03-26,824865,pitcher,pitching_outs,3,,
669432,2026,2026-03-26,824865,pitcher,innings_pitched,1,,
669432,2026,2026-03-26,824865,pitcher,hits_allowed,1,,
669432,2026,2026-03-26,824865,pitcher,earned_runs,0,,
669432,2026,2026-03-26,824865,pitcher,walks_allowed,0,,
669432,2026,2026-03-26,824865,pitcher,batters_faced,4,,
657746,2026,2026-03-26,824865,pitcher,strikeouts,1,,
657746,2026,2026-03-26,824865,pitcher,pitching_outs,3,,
657746,2026,2026-03-26,824865,pitcher,innings_pitched,1,,
657746,2026,2026-03-26,824865,pitcher,hits_allowed,0,,
657746,2026,2026-03-26,824865,pitcher,earned_runs,0,,
657746,2026,2026-03-26,824865,pitcher,walks_allowed,0,,
657746,2026,2026-03-26,824865,pitcher,batters_faced,3,,
621439,2026,2026-03-26,824865,hitter,hits,0,,
621439,2026,2026-03-26,824865,hitter,total_bases,0,,
621439,2026,2026-03-26,824865,hitter,home_runs,0,,
621439,2026,2026-03-26,824865,hitter,rbi,0,,
621439,2026,2026-03-26,824865,hitter,runs,0,,
621439,2026,2026-03-26,824865,hitter,walks,0,,
621439,2026,2026-03-26,824865,hitter,stolen_bases,0,,
621439,2026,2026-03-26,824865,hitter,fantasy_score,0,,
621439,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
621439,2026,2026-03-26,824865,hitter,singles,0,,
621439,2026,2026-03-26,824865,hitter,doubles,0,,
621439,2026,2026-03-26,824865,hitter,triples,0,,
683002,2026,2026-03-26,824865,hitter,hits,0,,
683002,2026,2026-03-26,824865,hitter,total_bases,0,,
683002,2026,2026-03-26,824865,hitter,home_runs,0,,
683002,2026,2026-03-26,824865,hitter,rbi,0,,
683002,2026,2026-03-26,824865,hitter,runs,0,,
683002,2026,2026-03-26,824865,hitter,walks,0,,
683002,2026,2026-03-26,824865,hitter,stolen_bases,0,,
683002,2026,2026-03-26,824865,hitter,fantasy_score,0,,
683002,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
683002,2026,2026-03-26,824865,hitter,singles,0,,
683002,2026,2026-03-26,824865,hitter,doubles,0,,
683002,2026,2026-03-26,824865,hitter,triples,0,,
624413,2026,2026-03-26,824865,hitter,hits,0,,
624413,2026,2026-03-26,824865,hitter,total_bases,0,,
624413,2026,2026-03-26,824865,hitter,home_runs,0,,
624413,2026,2026-03-26,824865,hitter,rbi,0,,
624413,2026,2026-03-26,824865,hitter,runs,0,,
624413,2026,2026-03-26,824865,hitter,walks,0,,
624413,2026,2026-03-26,824865,hitter,stolen_bases,0,,
624413,2026,2026-03-26,824865,hitter,fantasy_score,0,,
624413,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
624413,2026,2026-03-26,824865,hitter,singles,0,,
624413,2026,2026-03-26,824865,hitter,doubles,0,,
624413,2026,2026-03-26,824865,hitter,triples,0,,
694212,2026,2026-03-26,824865,hitter,hits,0,,
694212,2026,2026-03-26,824865,hitter,total_bases,0,,
694212,2026,2026-03-26,824865,hitter,home_runs,0,,
694212,2026,2026-03-26,824865,hitter,rbi,0,,
694212,2026,2026-03-26,824865,hitter,runs,0,,
694212,2026,2026-03-26,824865,hitter,walks,0,,
694212,2026,2026-03-26,824865,hitter,stolen_bases,0,,
694212,2026,2026-03-26,824865,hitter,fantasy_score,0,,
694212,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
694212,2026,2026-03-26,824865,hitter,singles,0,,
694212,2026,2026-03-26,824865,hitter,doubles,0,,
694212,2026,2026-03-26,824865,hitter,triples,0,,
621493,2026,2026-03-26,824865,hitter,hits,0,,
621493,2026,2026-03-26,824865,hitter,total_bases,0,,
621493,2026,2026-03-26,824865,hitter,home_runs,0,,
621493,2026,2026-03-26,824865,hitter,rbi,0,,
621493,2026,2026-03-26,824865,hitter,runs,0,,
621493,2026,2026-03-26,824865,hitter,walks,0,,
621493,2026,2026-03-26,824865,hitter,stolen_bases,0,,
621493,2026,2026-03-26,824865,hitter,fantasy_score,0,,
621493,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
621493,2026,2026-03-26,824865,hitter,singles,0,,
621493,2026,2026-03-26,824865,hitter,doubles,0,,
621493,2026,2026-03-26,824865,hitter,triples,0,,
641933,2026,2026-03-26,824865,hitter,hits,0,,
641933,2026,2026-03-26,824865,hitter,total_bases,0,,
641933,2026,2026-03-26,824865,hitter,home_runs,0,,
641933,2026,2026-03-26,824865,hitter,rbi,0,,
641933,2026,2026-03-26,824865,hitter,runs,0,,
641933,2026,2026-03-26,824865,hitter,walks,0,,
641933,2026,2026-03-26,824865,hitter,stolen_bases,0,,
641933,2026,2026-03-26,824865,hitter,fantasy_score,0,,
641933,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
641933,2026,2026-03-26,824865,hitter,singles,0,,
641933,2026,2026-03-26,824865,hitter,doubles,0,,
641933,2026,2026-03-26,824865,hitter,triples,0,,
668939,2026,2026-03-26,824865,hitter,hits,0,,
668939,2026,2026-03-26,824865,hitter,total_bases,0,,
668939,2026,2026-03-26,824865,hitter,home_runs,0,,
668939,2026,2026-03-26,824865,hitter,rbi,0,,
668939,2026,2026-03-26,824865,hitter,runs,0,,
668939,2026,2026-03-26,824865,hitter,walks,0,,
668939,2026,2026-03-26,824865,hitter,stolen_bases,0,,
668939,2026,2026-03-26,824865,hitter,fantasy_score,0,,
668939,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
668939,2026,2026-03-26,824865,hitter,singles,0,,
668939,2026,2026-03-26,824865,hitter,doubles,0,,
668939,2026,2026-03-26,824865,hitter,triples,0,,
668885,2026,2026-03-26,824865,hitter,hits,0,,
668885,2026,2026-03-26,824865,hitter,total_bases,0,,
668885,2026,2026-03-26,824865,hitter,home_runs,0,,
668885,2026,2026-03-26,824865,hitter,rbi,0,,
668885,2026,2026-03-26,824865,hitter,runs,0,,
668885,2026,2026-03-26,824865,hitter,walks,0,,
668885,2026,2026-03-26,824865,hitter,stolen_bases,0,,
668885,2026,2026-03-26,824865,hitter,fantasy_score,0,,
668885,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
668885,2026,2026-03-26,824865,hitter,singles,0,,
668885,2026,2026-03-26,824865,hitter,doubles,0,,
668885,2026,2026-03-26,824865,hitter,triples,0,,
677942,2026,2026-03-26,824865,hitter,hits,0,,
677942,2026,2026-03-26,824865,hitter,total_bases,0,,
677942,2026,2026-03-26,824865,hitter,home_runs,0,,
677942,2026,2026-03-26,824865,hitter,rbi,0,,
677942,2026,2026-03-26,824865,hitter,runs,0,,
677942,2026,2026-03-26,824865,hitter,walks,0,,
677942,2026,2026-03-26,824865,hitter,stolen_bases,0,,
677942,2026,2026-03-26,824865,hitter,fantasy_score,0,,
677942,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
677942,2026,2026-03-26,824865,hitter,singles,0,,
677942,2026,2026-03-26,824865,hitter,doubles,0,,
677942,2026,2026-03-26,824865,hitter,triples,0,,
686797,2026,2026-03-26,824865,hitter,hits,0,,
686797,2026,2026-03-26,824865,hitter,total_bases,0,,
686797,2026,2026-03-26,824865,hitter,home_runs,0,,
686797,2026,2026-03-26,824865,hitter,rbi,0,,
686797,2026,2026-03-26,824865,hitter,runs,0,,
686797,2026,2026-03-26,824865,hitter,walks,0,,
686797,2026,2026-03-26,824865,hitter,stolen_bases,0,,
686797,2026,2026-03-26,824865,hitter,fantasy_score,0,,
686797,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
686797,2026,2026-03-26,824865,hitter,singles,0,,
686797,2026,2026-03-26,824865,hitter,doubles,0,,
686797,2026,2026-03-26,824865,hitter,triples,0,,
691723,2026,2026-03-26,824865,hitter,hits,0,,
691723,2026,2026-03-26,824865,hitter,total_bases,0,,
691723,2026,2026-03-26,824865,hitter,home_runs,0,,
691723,2026,2026-03-26,824865,hitter,rbi,0,,
691723,2026,2026-03-26,824865,hitter,runs,0,,
691723,2026,2026-03-26,824865,hitter,walks,0,,
691723,2026,2026-03-26,824865,hitter,stolen_bases,0,,
691723,2026,2026-03-26,824865,hitter,fantasy_score,0,,
691723,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
691723,2026,2026-03-26,824865,hitter,singles,0,,
691723,2026,2026-03-26,824865,hitter,doubles,0,,
691723,2026,2026-03-26,824865,hitter,triples,0,,
681297,2026,2026-03-26,824865,hitter,hits,0,,
681297,2026,2026-03-26,824865,hitter,total_bases,0,,
681297,2026,2026-03-26,824865,hitter,home_runs,0,,
681297,2026,2026-03-26,824865,hitter,rbi,0,,
681297,2026,2026-03-26,824865,hitter,runs,0,,
681297,2026,2026-03-26,824865,hitter,walks,0,,
681297,2026,2026-03-26,824865,hitter,stolen_bases,0,,
681297,2026,2026-03-26,824865,hitter,fantasy_score,0,,
681297,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
681297,2026,2026-03-26,824865,hitter,singles,0,,
681297,2026,2026-03-26,824865,hitter,doubles,0,,
681297,2026,2026-03-26,824865,hitter,triples,0,,
605137,2026,2026-03-26,824865,hitter,hits,0,,
605137,2026,2026-03-26,824865,hitter,total_bases,0,,
605137,2026,2026-03-26,824865,hitter,home_runs,0,,
605137,2026,2026-03-26,824865,hitter,rbi,0,,
605137,2026,2026-03-26,824865,hitter,runs,0,,
605137,2026,2026-03-26,824865,hitter,walks,0,,
605137,2026,2026-03-26,824865,hitter,stolen_bases,0,,
605137,2026,2026-03-26,824865,hitter,fantasy_score,0,,
605137,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
605137,2026,2026-03-26,824865,hitter,singles,0,,
605137,2026,2026-03-26,824865,hitter,doubles,0,,
605137,2026,2026-03-26,824865,hitter,triples,0,,
807712,2026,2026-03-26,824865,hitter,hits,0,,
807712,2026,2026-03-26,824865,hitter,total_bases,0,,
807712,2026,2026-03-26,824865,hitter,home_runs,0,,
807712,2026,2026-03-26,824865,hitter,rbi,0,,
807712,2026,2026-03-26,824865,hitter,runs,0,,
807712,2026,2026-03-26,824865,hitter,walks,0,,
807712,2026,2026-03-26,824865,hitter,stolen_bases,0,,
807712,2026,2026-03-26,824865,hitter,fantasy_score,0,,
807712,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
807712,2026,2026-03-26,824865,hitter,singles,0,,
807712,2026,2026-03-26,824865,hitter,doubles,0,,
807712,2026,2026-03-26,824865,hitter,triples,0,,
670242,2026,2026-03-26,824865,hitter,hits,0,,
670242,2026,2026-03-26,824865,hitter,total_bases,0,,
670242,2026,2026-03-26,824865,hitter,home_runs,0,,
670242,2026,2026-03-26,824865,hitter,rbi,0,,
670242,2026,2026-03-26,824865,hitter,runs,0,,
670242,2026,2026-03-26,824865,hitter,walks,0,,
670242,2026,2026-03-26,824865,hitter,stolen_bases,0,,
670242,2026,2026-03-26,824865,hitter,fantasy_score,0,,
670242,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
670242,2026,2026-03-26,824865,hitter,singles,0,,
670242,2026,2026-03-26,824865,hitter,doubles,0,,
670242,2026,2026-03-26,824865,hitter,triples,0,,
668904,2026,2026-03-26,824865,hitter,hits,0,,
668904,2026,2026-03-26,824865,hitter,total_bases,0,,
668904,2026,2026-03-26,824865,hitter,home_runs,0,,
668904,2026,2026-03-26,824865,hitter,rbi,0,,
668904,2026,2026-03-26,824865,hitter,runs,0,,
668904,2026,2026-03-26,824865,hitter,walks,0,,
668904,2026,2026-03-26,824865,hitter,stolen_bases,0,,
668904,2026,2026-03-26,824865,hitter,fantasy_score,0,,
668904,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
668904,2026,2026-03-26,824865,hitter,singles,0,,
668904,2026,2026-03-26,824865,hitter,doubles,0,,
668904,2026,2026-03-26,824865,hitter,triples,0,,
680777,2026,2026-03-26,824865,hitter,hits,1,,
680777,2026,2026-03-26,824865,hitter,total_bases,1,,
680777,2026,2026-03-26,824865,hitter,home_runs,0,,
680777,2026,2026-03-26,824865,hitter,rbi,0,,
680777,2026,2026-03-26,824865,hitter,runs,0,,
680777,2026,2026-03-26,824865,hitter,walks,0,,
680777,2026,2026-03-26,824865,hitter,stolen_bases,0,,
680777,2026,2026-03-26,824865,hitter,fantasy_score,3,,
680777,2026,2026-03-26,824865,hitter,hits_runs_rbi,1,,
680777,2026,2026-03-26,824865,hitter,singles,1,,
680777,2026,2026-03-26,824865,hitter,doubles,0,,
680777,2026,2026-03-26,824865,hitter,triples,0,,
605170,2026,2026-03-26,824865,hitter,hits,0,,
605170,2026,2026-03-26,824865,hitter,total_bases,0,,
605170,2026,2026-03-26,824865,hitter,home_runs,0,,
605170,2026,2026-03-26,824865,hitter,rbi,0,,
605170,2026,2026-03-26,824865,hitter,runs,0,,
605170,2026,2026-03-26,824865,hitter,walks,0,,
605170,2026,2026-03-26,824865,hitter,stolen_bases,0,,
605170,2026,2026-03-26,824865,hitter,fantasy_score,0,,
605170,2026,2026-03-26,824865,hitter,hits_runs_rbi,0,,
605170,2026,2026-03-26,824865,hitter,singles,0,,
605170,2026,2026-03-26,824865,hitter,doubles,0,,
605170,2026,2026-03-26,824865,hitter,triples,0,,
592450,2026,2026-03-25,823244,hitter,hits,0,,
592450,2026,2026-03-25,823244,hitter,total_bases,0,,
592450,2026,2026-03-25,823244,hitter,home_runs,0,,
592450,2026,2026-03-25,823244,hitter,rbi,0,,
592450,2026,2026-03-25,823244,hitter,runs,0,,
592450,2026,2026-03-25,823244,hitter,walks,0,,
592450,2026,2026-03-25,823244,hitter,stolen_bases,0,,
592450,2026,2026-03-25,823244,hitter,fantasy_score,0,,
592450,2026,2026-03-25,823244,hitter,hits_runs_rbi,0,,
592450,2026,2026-03-25,823244,hitter,singles,0,,
592450,2026,2026-03-25,823244,hitter,doubles,0,,
592450,2026,2026-03-25,823244,hitter,triples,0,,
641355,2026,2026-03-25,823244,hitter,hits,1,,
641355,2026,2026-03-25,823244,hitter,total_bases,1,,
641355,2026,2026-03-25,823244,hitter,home_runs,0,,
641355,2026,2026-03-25,823244,hitter,rbi,0,,
641355,2026,2026-03-25,823244,hitter,runs,1,,
641355,2026,2026-03-25,823244,hitter,walks,0,,
641355,2026,2026-03-25,823244,hitter,stolen_bases,0,,
641355,2026,2026-03-25,823244,hitter,fantasy_score,5,,
641355,2026,2026-03-25,823244,hitter,hits_runs_rbi,2,,
641355,2026,2026-03-25,823244,hitter,singles,1,,
641355,2026,2026-03-25,823244,hitter,doubles,0,,
641355,2026,2026-03-25,823244,hitter,triples,0,,
650333,2026,2026-03-25,823244,hitter,hits,1,,
650333,2026,2026-03-25,823244,hitter,total_bases,1,,
650333,2026,2026-03-25,823244,hitter,home_runs,0,,
650333,2026,2026-03-25,823244,hitter,rbi,0,,
650333,2026,2026-03-25,823244,hitter,runs,0,,
650333,2026,2026-03-25,823244,hitter,walks,1,,
650333,2026,2026-03-25,823244,hitter,stolen_bases,0,,
650333,2026,2026-03-25,823244,hitter,fantasy_score,5,,
650333,2026,2026-03-25,823244,hitter,hits_runs_rbi,1,,
650333,2026,2026-03-25,823244,hitter,singles,1,,
650333,2026,2026-03-25,823244,hitter,doubles,0,,
650333,2026,2026-03-25,823244,hitter,triples,0,,
656305,2026,2026-03-25,823244,hitter,hits,0,,
656305,2026,2026-03-25,823244,hitter,total_bases,0,,
656305,2026,2026-03-25,823244,hitter,home_runs,0,,
656305,2026,2026-03-25,823244,hitter,rbi,0,,
656305,2026,2026-03-25,823244,hitter,runs,0,,
656305,2026,2026-03-25,823244,hitter,walks,1,,
656305,2026,2026-03-25,823244,hitter,stolen_bases,0,,
656305,2026,2026-03-25,823244,hitter,fantasy_score,2,,
656305,2026,2026-03-25,823244,hitter,hits_runs_rbi,0,,
656305,2026,2026-03-25,823244,hitter,singles,0,,
656305,2026,2026-03-25,823244,hitter,doubles,0,,
656305,2026,2026-03-25,823244,hitter,triples,0,,
669224,2026,2026-03-25,823244,hitter,hits,2,,
669224,2026,2026-03-25,823244,hitter,total_bases,2,,
669224,2026,2026-03-25,823244,hitter,home_runs,0,,
669224,2026,2026-03-25,823244,hitter,rbi,0,,
669224,2026,2026-03-25,823244,hitter,runs,1,,
669224,2026,2026-03-25,823244,hitter,walks,1,,
669224,2026,2026-03-25,823244,hitter,stolen_bases,0,,
669224,2026,2026-03-25,823244,hitter,fantasy_score,10,,
669224,2026,2026-03-25,823244,hitter,hits_runs_rbi,3,,
669224,2026,2026-03-25,823244,hitter,singles,2,,
669224,2026,2026-03-25,823244,hitter,doubles,0,,
669224,2026,2026-03-25,823244,hitter,triples,0,,
669477,2026,2026-03-25,823244,hitter,hits,0,,
669477,2026,2026-03-25,823244,hitter,total_bases,0,,
669477,2026,2026-03-25,823244,hitter,home_runs,0,,
669477,2026,2026-03-25,823244,hitter,rbi,0,,
669477,2026,2026-03-25,823244,hitter,runs,0,,
669477,2026,2026-03-25,823244,hitter,walks,0,,
669477,2026,2026-03-25,823244,hitter,stolen_bases,0,,
669477,2026,2026-03-25,823244,hitter,fantasy_score,0,,
669477,2026,2026-03-25,823244,hitter,hits_runs_rbi,0,,
669477,2026,2026-03-25,823244,hitter,singles,0,,
669477,2026,2026-03-25,823244,hitter,doubles,0,,
669477,2026,2026-03-25,823244,hitter,triples,0,,
519317,2026,2026-03-25,823244,hitter,hits,2,,
519317,2026,2026-03-25,823244,hitter,total_bases,2,,
519317,2026,2026-03-25,823244,hitter,home_runs,0,,
519317,2026,2026-03-25,823244,hitter,rbi,1,,
519317,2026,2026-03-25,823244,hitter,runs,1,,
519317,2026,2026-03-25,823244,hitter,walks,0,,
519317,2026,2026-03-25,823244,hitter,stolen_bases,0,,
519317,2026,2026-03-25,823244,hitter,fantasy_score,10,,
519317,2026,2026-03-25,823244,hitter,hits_runs_rbi,4,,
519317,2026,2026-03-25,823244,hitter,singles,2,,
519317,2026,2026-03-25,823244,hitter,doubles,0,,
519317,2026,2026-03-25,823244,hitter,triples,0,,
664056,2026,2026-03-25,823244,hitter,hits,0,,
664056,2026,2026-03-25,823244,hitter,total_bases,0,,
664056,2026,2026-03-25,823244,hitter,home_runs,0,,
664056,2026,2026-03-25,823244,hitter,rbi,0,,
664056,2026,2026-03-25,823244,hitter,runs,0,,
664056,2026,2026-03-25,823244,hitter,walks,0,,
664056,2026,2026-03-25,823244,hitter,stolen_bases,0,,
664056,2026,2026-03-25,823244,hitter,fantasy_score,0,,
664056,2026,2026-03-25,823244,hitter,hits_runs_rbi,0,,
664056,2026,2026-03-25,823244,hitter,singles,0,,
664056,2026,2026-03-25,823244,hitter,doubles,0,,
664056,2026,2026-03-25,823244,hitter,triples,0,,
671218,2026,2026-03-25,823244,hitter,hits,1,,
671218,2026,2026-03-25,823244,hitter,total_bases,1,,
671218,2026,2026-03-25,823244,hitter,home_runs,0,,
671218,2026,2026-03-25,823244,hitter,rbi,0,,
671218,2026,2026-03-25,823244,hitter,runs,0,,
671218,2026,2026-03-25,823244,hitter,walks,0,,
671218,2026,2026-03-25,823244,hitter,stolen_bases,0,,
671218,2026,2026-03-25,823244,hitter,fantasy_score,3,,
671218,2026,2026-03-25,823244,hitter,hits_runs_rbi,1,,
671218,2026,2026-03-25,823244,hitter,singles,1,,
671218,2026,2026-03-25,823244,hitter,doubles,0,,
671218,2026,2026-03-25,823244,hitter,triples,0,,
665862,2026,2026-03-25,823244,hitter,hits,1,,
665862,2026,2026-03-25,823244,hitter,total_bases,1,,
665862,2026,2026-03-25,823244,hitter,home_runs,0,,
665862,2026,2026-03-25,823244,hitter,rbi,0,,
665862,2026,2026-03-25,823244,hitter,runs,1,,
665862,2026,2026-03-25,823244,hitter,walks,0,,
665862,2026,2026-03-25,823244,hitter,stolen_bases,1,,
665862,2026,2026-03-25,823244,hitter,fantasy_score,10,,
665862,2026,2026-03-25,823244,hitter,hits_runs_rbi,2,,
665862,2026,2026-03-25,823244,hitter,singles,1,,
665862,2026,2026-03-25,823244,hitter,doubles,0,,
665862,2026,2026-03-25,823244,hitter,triples,0,,
676609,2026,2026-03-25,823244,hitter,hits,1,,
676609,2026,2026-03-25,823244,hitter,total_bases,1,,
676609,2026,2026-03-25,823244,hitter,home_runs,0,,
676609,2026,2026-03-25,823244,hitter,rbi,1,,
676609,2026,2026-03-25,823244,hitter,runs,1,,
676609,2026,2026-03-25,823244,hitter,walks,0,,
676609,2026,2026-03-25,823244,hitter,stolen_bases,0,,
676609,2026,2026-03-25,823244,hitter,fantasy_score,7,,
676609,2026,2026-03-25,823244,hitter,hits_runs_rbi,3,,
676609,2026,2026-03-25,823244,hitter,singles,1,,
676609,2026,2026-03-25,823244,hitter,doubles,0,,
676609,2026,2026-03-25,823244,hitter,triples,0,,
672275,2026,2026-03-25,823244,hitter,hits,0,,
672275,2026,2026-03-25,823244,hitter,total_bases,0,,
672275,2026,2026-03-25,823244,hitter,home_runs,0,,
672275,2026,2026-03-25,823244,hitter,rbi,0,,
672275,2026,2026-03-25,823244,hitter,runs,0,,
672275,2026,2026-03-25,823244,hitter,walks,0,,
672275,2026,2026-03-25,823244,hitter,stolen_bases,0,,
672275,2026,2026-03-25,823244,hitter,fantasy_score,0,,
672275,2026,2026-03-25,823244,hitter,hits_runs_rbi,0,,
672275,2026,2026-03-25,823244,hitter,singles,0,,
672275,2026,2026-03-25,823244,hitter,doubles,0,,
672275,2026,2026-03-25,823244,hitter,triples,0,,
646240,2026,2026-03-25,823244,hitter,hits,1,,
646240,2026,2026-03-25,823244,hitter,total_bases,1,,
646240,2026,2026-03-25,823244,hitter,home_runs,0,,
646240,2026,2026-03-25,823244,hitter,rbi,0,,
646240,2026,2026-03-25,823244,hitter,runs,0,,
646240,2026,2026-03-25,823244,hitter,walks,0,,
646240,2026,2026-03-25,823244,hitter,stolen_bases,0,,
646240,2026,2026-03-25,823244,hitter,fantasy_score,3,,
646240,2026,2026-03-25,823244,hitter,hits_runs_rbi,1,,
646240,2026,2026-03-25,823244,hitter,singles,1,,
646240,2026,2026-03-25,823244,hitter,doubles,0,,
646240,2026,2026-03-25,823244,hitter,triples,0,,
663757,2026,2026-03-25,823244,hitter,hits,1,,
663757,2026,2026-03-25,823244,hitter,total_bases,3,,
663757,2026,2026-03-25,823244,hitter,home_runs,0,,
663757,2026,2026-03-25,823244,hitter,rbi,2,,
663757,2026,2026-03-25,823244,hitter,runs,0,,
663757,2026,2026-03-25,823244,hitter,walks,0,,
663757,2026,2026-03-25,823244,hitter,stolen_bases,0,,
663757,2026,2026-03-25,823244,hitter,fantasy_score,12,,
663757,2026,2026-03-25,823244,hitter,hits_runs_rbi,3,,
663757,2026,2026-03-25,823244,hitter,singles,0,,
663757,2026,2026-03-25,823244,hitter,doubles,0,,
663757,2026,2026-03-25,823244,hitter,triples,1,,
642715,2026,2026-03-25,823244,hitter,hits,0,,
642715,2026,2026-03-25,823244,hitter,total_bases,0,,
642715,2026,2026-03-25,823244,hitter,home_runs,0,,
642715,2026,2026-03-25,823244,hitter,rbi,0,,
642715,2026,2026-03-25,823244,hitter,runs,0,,
642715,2026,2026-03-25,823244,hitter,walks,0,,
642715,2026,2026-03-25,823244,hitter,stolen_bases,0,,
642715,2026,2026-03-25,823244,hitter,fantasy_score,0,,
642715,2026,2026-03-25,823244,hitter,hits_runs_rbi,0,,
642715,2026,2026-03-25,823244,hitter,singles,0,,
642715,2026,2026-03-25,823244,hitter,doubles,0,,
642715,2026,2026-03-25,823244,hitter,triples,0,,
667755,2026,2026-03-26,824218,pitcher,strikeouts,4,,
667755,2026,2026-03-26,824218,pitcher,pitching_outs,6,,
667755,2026,2026-03-26,824218,pitcher,innings_pitched,2,,
667755,2026,2026-03-26,824218,pitcher,hits_allowed,1,,
667755,2026,2026-03-26,824218,pitcher,earned_runs,0,,
667755,2026,2026-03-26,824218,pitcher,walks_allowed,0,,
667755,2026,2026-03-26,824218,pitcher,batters_faced,7,,
669373,2026,2026-03-26,823325,pitcher,strikeouts,3,,
669373,2026,2026-03-26,823325,pitcher,pitching_outs,6,,
669373,2026,2026-03-26,823325,pitcher,innings_pitched,2,,
669373,2026,2026-03-26,823325,pitcher,hits_allowed,2,,
669373,2026,2026-03-26,823325,pitcher,earned_runs,0,,
669373,2026,2026-03-26,823325,pitcher,walks_allowed,0,,
669373,2026,2026-03-26,823325,pitcher,batters_faced,8,,
676979,2026,2026-03-26,824541,pitcher,strikeouts,1,,
676979,2026,2026-03-26,824541,pitcher,pitching_outs,8,,
676979,2026,2026-03-26,824541,pitcher,innings_pitched,2.667,,
676979,2026,2026-03-26,824541,pitcher,hits_allowed,1,,
676979,2026,2026-03-26,824541,pitcher,earned_runs,0,,
676979,2026,2026-03-26,824541,pitcher,walks_allowed,1,,
676979,2026,2026-03-26,824541,pitcher,batters_faced,10,,
671096,2026,2026-03-26,824541,pitcher,strikeouts,1,,
671096,2026,2026-03-26,824541,pitcher,pitching_outs,9,,
671096,2026,2026-03-26,824541,pitcher,innings_pitched,3,,
671096,2026,2026-03-26,824541,pitcher,hits_allowed,5,,
671096,2026,2026-03-26,824541,pitcher,earned_runs,0,,
671096,2026,2026-03-26,824541,pitcher,walks_allowed,1,,
671096,2026,2026-03-26,824541,pitcher,batters_faced,13,,
596115,2026,2026-03-26,824541,hitter,hits,0,,
596115,2026,2026-03-26,824541,hitter,total_bases,0,,
596115,2026,2026-03-26,824541,hitter,home_runs,0,,
596115,2026,2026-03-26,824541,hitter,rbi,0,,
596115,2026,2026-03-26,824541,hitter,runs,0,,
596115,2026,2026-03-26,824541,hitter,walks,0,,
596115,2026,2026-03-26,824541,hitter,stolen_bases,0,,
596115,2026,2026-03-26,824541,hitter,fantasy_score,0,,
596115,2026,2026-03-26,824541,hitter,hits_runs_rbi,0,,
596115,2026,2026-03-26,824541,hitter,singles,0,,
596115,2026,2026-03-26,824541,hitter,doubles,0,,
596115,2026,2026-03-26,824541,hitter,triples,0,,
701350,2026,2026-03-26,824541,hitter,hits,2,,
701350,2026,2026-03-26,824541,hitter,total_bases,2,,
701350,2026,2026-03-26,824541,hitter,home_runs,0,,
701350,2026,2026-03-26,824541,hitter,rbi,0,,
701350,2026,2026-03-26,824541,hitter,runs,0,,
701350,2026,2026-03-26,824541,hitter,walks,0,,
701350,2026,2026-03-26,824541,hitter,stolen_bases,0,,
701350,2026,2026-03-26,824541,hitter,fantasy_score,6,,
701350,2026,2026-03-26,824541,hitter,hits_runs_rbi,2,,
701350,2026,2026-03-26,824541,hitter,singles,2,,
701350,2026,2026-03-26,824541,hitter,doubles,0,,
701350,2026,2026-03-26,824541,hitter,triples,0,,
701398,2026,2026-03-26,824541,hitter,hits,1,,
701398,2026,2026-03-26,824541,hitter,total_bases,2,,
701398,2026,2026-03-26,824541,hitter,home_runs,0,,
701398,2026,2026-03-26,824541,hitter,rbi,0,,
701398,2026,2026-03-26,824541,hitter,runs,0,,
701398,2026,2026-03-26,824541,hitter,walks,0,,
701398,2026,2026-03-26,824541,hitter,stolen_bases,0,,
701398,2026,2026-03-26,824541,hitter,fantasy_score,5,,
701398,2026,2026-03-26,824541,hitter,hits_runs_rbi,1,,
701398,2026,2026-03-26,824541,hitter,singles,0,,
701398,2026,2026-03-26,824541,hitter,doubles,1,,
701398,2026,2026-03-26,824541,hitter,triples,0,,
575929,2026,2026-03-26,824541,hitter,hits,0,,
575929,2026,2026-03-26,824541,hitter,total_bases,0,,
575929,2026,2026-03-26,824541,hitter,home_runs,0,,
575929,2026,2026-03-26,824541,hitter,rbi,0,,
575929,2026,2026-03-26,824541,hitter,runs,0,,
575929,2026,2026-03-26,824541,hitter,walks,1,,
