nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER,ESPN_ATHLETE_ID,data_source,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,min_last5_avg,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,min_player_avg,pts_player_avg,minutes_tier,shot_role,usage_role,opp_l10_pts,opp_l10_reb,opp_l10_ast,opp_l10_stl,opp_l10_blk,opp_last_game_pts,opp_last_game_reb,opp_last_game_ast,opp_last_game_date,opp_games_played,opp_home_avg_pts,opp_away_avg_pts,opp_last_3_avg_pts,game_total,spread,implied_team_total,blowout_risk,low_total_flag,pace_tier,odds_source,ctx_adj,days_rest,b2b_flag,home_away,rest_adj,schedule_source,h2h_last_stat,h2h_last_date,h2h_games_vs_opp,h2h_avg,h2h_over_rate,h2h_source
1630552,10967573,10967573,87857,139915,2026-03-30T19:30:00.000-04:00,,,Jalen Johnson,F,ATL,BOS,3.5,Quarters with 3+ Points,quarterswith3+points,Demon,,1,https://static.prizepicks.com/images/manual/JalenJohnson_headshot.png,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4701230.0,nba_db,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,20.0,9.33,6.0,0.67,0.33,29.0,6.0,6.0,2026-03-27,3.0,12.0,24.0,20.0,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,,,0,,,
1629638,10967574,10967574,271664,139915,2026-03-30T19:30:00.000-04:00,,,Nickeil Alexander-Walker,G,ATL,BOS,3.5,Quarters with 3+ Points,quarterswith3+points,Demon,,1,https://static.prizepicks.com/images/players/NBA/Nickeil_Alexander-Walker_NBA_player_YFx1QPxW6uUn3vtjVF70XcO1.webp,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4278039.0,nba_db,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,19.67,2.33,4.67,2.0,0.33,20.0,4.0,5.0,2026-03-27,3.0,18.0,20.5,19.67,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,,,0,,,
1628401,10967575,10967575,60021,139915,2026-03-30T19:30:00.000-04:00,,BOS,Derrick White,G,BOS,ATL,3.5,Quarters with 3+ Points,quarterswith3+points,Demon,,1,https://static.prizepicks.com/images/players/NBA/Derrick_White_NBA_player_j31gwnz7z94eWcwKbT1RB8J.webp,,,,,OK,0,116.4,89.6,42.5,36.6,13.1,23.2,16.1,52.99999999999999,29.4,58.8,18.0,14.0,15.0,18.0,19.0,21.0,19.0,19.0,13.0,4.0,17.516129032258064,20.0,Avg,3078576.0,nba_db,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,9.33,4.33,6.67,1.33,0.67,10.0,4.0,5.0,2026-03-27,3.0,10.5,7.0,9.33,222.5,1.5,110.5,False,False,NORMAL,live,0.0,0,True,AWAY,-0.1,cache,,,0,,,
203468,10967576,10967576,291777,139915,2026-03-30T19:30:00.000-04:00,,,CJ McCollum,G,ATL,BOS,3.5,Quarters with 3+ Points,quarterswith3+points,Demon,,1,https://static.prizepicks.com/images/manual/CJ_McCollum-.png,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,2490149.0,nba_db,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,16.75,4.25,3.0,0.5,0.75,21.0,5.0,2.0,2026-03-27,4.0,16.5,17.0,15.0,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,,,0,,,
1627759,10967579,10967579,188003,139915,2026-03-30T19:30:00.000-04:00,,BOS,Jaylen Brown,G-F,BOS,ATL,3.5,Quarters with 5+ Points,quarterswith5+points,Demon,,1,https://static.prizepicks.com/images/players/NBA/Jaylen_Brown_NBA_player_utxCqIIRlnJz1PvPg4Ljnl44.webp,,,,,OK,0,116.4,89.6,42.5,36.6,13.1,23.2,16.1,52.99999999999999,29.4,58.8,18.0,14.0,15.0,18.0,19.0,21.0,19.0,19.0,13.0,4.0,17.516129032258064,20.0,Avg,3917376.0,nba_db,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,31.0,6.5,2.5,0.5,1.0,21.0,7.0,3.0,2026-01-28,2.0,21.0,41.0,31.0,222.5,1.5,110.5,False,False,NORMAL,live,0.0,0,True,AWAY,-0.1,cache,,,0,,,
1628369,10967580,10967580,187999,139915,2026-03-30T19:30:00.000-04:00,,BOS,Jayson Tatum,F-G,BOS,ATL,3.5,Quarters with 5+ Points,quarterswith5+points,Demon,,1,https://static.prizepicks.com/images/players/NBA/Jayson_Tatum_NBA_player_m62yMQl0xSxuv8M28c75TQG0.webp,,,,,OK,0,116.4,89.6,42.5,36.6,13.1,23.2,16.1,52.99999999999999,29.4,58.8,18.0,14.0,15.0,18.0,19.0,21.0,19.0,19.0,13.0,4.0,17.516129032258064,20.0,Avg,4065648.0,nba_db,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,26.0,12.0,5.0,0.0,0.0,26.0,12.0,5.0,2026-03-27,1.0,26.0,,26.0,222.5,1.5,110.5,False,False,NORMAL,live,0.0,0,True,AWAY,-0.1,cache,,,0,,,
1630552,10967581,10967581,87857,139915,2026-03-30T19:30:00.000-04:00,,,Jalen Johnson,F,ATL,BOS,3.5,Quarters with 5+ Points,quarterswith5+points,Demon,,1,https://static.prizepicks.com/images/manual/JalenJohnson_headshot.png,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4701230.0,nba_db,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,20.0,9.33,6.0,0.67,0.33,29.0,6.0,6.0,2026-03-27,3.0,12.0,24.0,20.0,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,,,0,,,
1630552,10969406,10969406,87857,139915,2026-03-30T19:30:00.000-04:00,,,Jalen Johnson,F,ATL,BOS,3.5,Turnovers,tov,Demon,,1,https://static.prizepicks.com/images/manual/JalenJohnson_headshot.png,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4701230.0,nba_db,4.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,1.0,5.0,3.8,3.4,3.4,4.0,1.0,0.0,0.8,0.8,0.2,0.6,0.4,OK,37.0,OK,5.0,4.0,1.0,0.0,0.8,0.2,37.0,3.8,HIGH,HIGH_VOL,PRIMARY,20.0,9.33,6.0,0.67,0.33,29.0,6.0,6.0,2026-03-27,3.0,12.0,24.0,20.0,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,2.0,2026-03-27,3,3.0,0.33,opp
1630228,10969462,10969462,302627,139915,2026-03-30T19:30:00.000-04:00,,,Jonathan Kuminga,F,ATL,BOS,3.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/manual/Jonathan Kuminga.png,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4433247.0,nba_db,2.0,1.0,3.0,2.0,3.0,1.0,2.0,3.0,3.0,4.0,2.2,2.4,2.4,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,19.6,OK,5.0,0.0,5.0,0.0,0.0,1.0,19.6,2.2,LOW,MID_VOL,SECONDARY,3.0,2.0,2.0,0.0,1.0,3.0,2.0,2.0,2026-03-27,1.0,,3.0,3.0,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,2.0,2026-03-27,1,2.0,0.0,opp
1629674,10967021,10967021,186551,139915,2026-03-30T19:30:00.000-04:00,,BOS,Neemias Queta,C,BOS,ATL,3.0,Offensive Rebounds,offensiverebounds,Standard,3.0,0,https://static.prizepicks.com/images/players/NBA/Neemias_Queta_NBA_player_PrhzuamNgCHm5kczjwO8Rg6q.webp,,,,,OK,0,116.4,89.6,42.5,36.6,13.1,23.2,16.1,52.99999999999999,29.4,58.8,18.0,14.0,15.0,18.0,19.0,21.0,19.0,19.0,13.0,4.0,17.516129032258064,20.0,Avg,4397424.0,nba_db,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,,MISSING_STAT_VALUES,,,,,,,,,UNKNOWN,UNKNOWN,UNKNOWN,9.5,9.0,3.0,0.5,1.0,5.0,11.0,5.0,2026-03-27,2.0,5.0,14.0,9.5,222.5,1.5,110.5,False,False,NORMAL,live,0.0,0,True,AWAY,-0.1,cache,,,0,,,
203468,10957031,10957031,291777,139915,2026-03-30T19:30:00.000-04:00,,,CJ McCollum,G,ATL,BOS,2.5,3-PT Made,3ptmade,Standard,2.5,0,https://static.prizepicks.com/images/manual/CJ_McCollum-.png,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,2490149.0,nba_db,2.0,3.0,5.0,3.0,1.0,2.0,0.0,1.0,7.0,0.0,2.8,2.4,2.4,3.0,2.0,0.0,0.6,0.6,0.4,0.4,0.6,OK,30.0,OK,5.0,3.0,2.0,0.0,0.6,0.4,30.0,2.8,MEDIUM,LOW_VOL,PRIMARY,16.75,4.25,3.0,0.5,0.75,21.0,5.0,2.0,2026-03-27,4.0,16.5,17.0,15.0,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,,,0,,,
203468,10957036,10957036,291777,139915,2026-03-30T19:30:00.000-04:00,,,CJ McCollum,G,ATL,BOS,2.5,Assists,ast,Goblin,3.5,1,https://static.prizepicks.com/images/manual/CJ_McCollum-.png,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,2490149.0,nba_db,5.0,2.0,5.0,9.0,5.0,2.0,7.0,3.0,2.0,2.0,5.2,4.2,4.2,4.0,1.0,0.0,0.8,0.8,0.2,0.6,0.4,OK,30.0,OK,5.0,4.0,1.0,0.0,0.8,0.2,30.0,5.2,MEDIUM,HIGH_VOL,PRIMARY,16.75,4.25,3.0,0.5,0.75,21.0,5.0,2.0,2026-03-27,4.0,16.5,17.0,15.0,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,2.0,2026-03-27,4,3.0,0.75,opp
1628401,10957053,10957053,60021,139915,2026-03-30T19:30:00.000-04:00,,BOS,Derrick White,G,BOS,ATL,2.5,3-PT Made,3ptmade,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Derrick_White_NBA_player_j31gwnz7z94eWcwKbT1RB8J.webp,,,,,OK,0,116.4,89.6,42.5,36.6,13.1,23.2,16.1,52.99999999999999,29.4,58.8,18.0,14.0,15.0,18.0,19.0,21.0,19.0,19.0,13.0,4.0,17.516129032258064,20.0,Avg,3078576.0,nba_db,0.0,2.0,1.0,2.0,1.0,5.0,3.0,3.0,0.0,2.0,1.2,1.9,1.9,0.0,5.0,0.0,0.0,0.0,1.0,0.3,0.7,OK,34.0,OK,5.0,0.0,5.0,0.0,0.0,1.0,34.0,1.2,HIGH,LOW_VOL,PRIMARY,9.33,4.33,6.67,1.33,0.67,10.0,4.0,5.0,2026-03-27,3.0,10.5,7.0,9.33,222.5,1.5,110.5,False,False,NORMAL,live,0.0,0,True,AWAY,-0.1,cache,,,0,,,
1628401,10957061,10957061,60021,139915,2026-03-30T19:30:00.000-04:00,,BOS,Derrick White,G,BOS,ATL,2.5,Blks+Stls,stocks,Demon,,1,https://static.prizepicks.com/images/players/NBA/Derrick_White_NBA_player_j31gwnz7z94eWcwKbT1RB8J.webp,,,,,OK,0,116.4,89.6,42.5,36.6,13.1,23.2,16.1,52.99999999999999,29.4,58.8,18.0,14.0,15.0,18.0,19.0,21.0,19.0,19.0,13.0,4.0,17.516129032258064,20.0,Avg,3078576.0,nba_db,0.0,0.0,3.0,3.0,4.0,2.0,2.0,1.0,0.0,4.0,2.0,1.9,1.9,3.0,2.0,0.0,0.6,0.6,0.4,0.4,0.6,OK,34.0,OK,5.0,3.0,2.0,0.0,0.6,0.4,34.0,2.0,HIGH,HIGH_VOL,PRIMARY,9.33,4.33,6.67,1.33,0.67,10.0,4.0,5.0,2026-03-27,3.0,10.5,7.0,9.33,222.5,1.5,110.5,False,False,NORMAL,live,0.0,0,True,AWAY,-0.1,cache,0.0,2026-03-27,3,2.0,0.33,opp
1630700,10957082,10957082,216868,139915,2026-03-30T19:30:00.000-04:00,,,Dyson Daniels,G,ATL,BOS,2.5,Assists,ast,Goblin,,2,https://static.prizepicks.com/images/manual/DysonDaniels_Headshot.png,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4869342.0,nba_db,5.0,4.0,4.0,6.0,1.0,4.0,3.0,4.0,10.0,4.0,4.0,4.5,4.5,4.0,1.0,0.0,0.8,0.8,0.2,0.9,0.1,OK,31.2,OK,5.0,4.0,1.0,0.0,0.8,0.2,31.2,4.0,HIGH,HIGH_VOL,PRIMARY,10.5,6.0,7.0,3.5,1.0,6.0,6.0,5.0,2026-03-27,2.0,,10.5,10.5,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,5.0,2026-03-27,2,7.0,1.0,opp
1630700,10957086,10957086,216868,139915,2026-03-30T19:30:00.000-04:00,,,Dyson Daniels,G,ATL,BOS,2.5,Blks+Stls,stocks,Demon,,1,https://static.prizepicks.com/images/manual/DysonDaniels_Headshot.png,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4869342.0,nba_db,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,3.0,2.0,2.8,2.6,2.6,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,31.2,OK,5.0,3.0,2.0,0.0,0.6,0.4,31.2,2.8,HIGH,HIGH_VOL,PRIMARY,10.5,6.0,7.0,3.5,1.0,6.0,6.0,5.0,2026-03-27,2.0,,10.5,10.5,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,3.0,2026-03-27,2,4.5,1.0,opp
1630552,10957104,10957104,87857,139915,2026-03-30T19:30:00.000-04:00,,,Jalen Johnson,F,ATL,BOS,2.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/manual/JalenJohnson_headshot.png,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4701230.0,nba_db,4.0,5.0,2.0,2.0,2.0,2.0,2.0,4.0,2.0,2.0,3.0,2.7,2.7,2.0,3.0,0.0,0.4,0.4,0.6,0.3,0.7,OK,37.0,OK,5.0,2.0,3.0,0.0,0.4,0.6,37.0,3.0,HIGH,LOW_VOL,PRIMARY,20.0,9.33,6.0,0.67,0.33,29.0,6.0,6.0,2026-03-27,3.0,12.0,24.0,20.0,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,,,0,,,
1628369,10957147,10957147,187999,139915,2026-03-30T19:30:00.000-04:00,,BOS,Jayson Tatum,F-G,BOS,ATL,2.5,3-PT Made,3ptmade,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Jayson_Tatum_NBA_player_m62yMQl0xSxuv8M28c75TQG0.webp,,,,,OK,0,116.4,89.6,42.5,36.6,13.1,23.2,16.1,52.99999999999999,29.4,58.8,18.0,14.0,15.0,18.0,19.0,21.0,19.0,19.0,13.0,4.0,17.516129032258064,20.0,Avg,4065648.0,nba_db,5.0,2.0,3.0,2.0,2.0,5.0,2.0,2.0,4.0,2.0,2.8,2.9,2.9,2.0,3.0,0.0,0.4,0.4,0.6,0.4,0.6,OK,33.0,OK,5.0,2.0,3.0,0.0,0.4,0.6,33.0,2.8,HIGH,LOW_VOL,PRIMARY,26.0,12.0,5.0,0.0,0.0,26.0,12.0,5.0,2026-03-27,1.0,26.0,,26.0,222.5,1.5,110.5,False,False,NORMAL,live,0.0,0,True,AWAY,-0.1,cache,,,0,,,
1629674,10957165,10957165,186551,139915,2026-03-30T19:30:00.000-04:00,,BOS,Neemias Queta,C,BOS,ATL,2.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/players/NBA/Neemias_Queta_NBA_player_PrhzuamNgCHm5kczjwO8Rg6q.webp,,,,,OK,0,116.4,89.6,42.5,36.6,13.1,23.2,16.1,52.99999999999999,29.4,58.8,18.0,14.0,15.0,18.0,19.0,21.0,19.0,19.0,13.0,4.0,17.516129032258064,20.0,Avg,4397424.0,nba_db,1.0,5.0,2.0,1.0,1.0,3.0,6.0,3.0,0.0,1.0,2.0,2.3,2.3,1.0,4.0,0.0,0.2,0.2,0.8,0.4,0.6,OK,26.4,OK,5.0,1.0,4.0,0.0,0.2,0.8,26.4,2.0,MEDIUM,MID_VOL,SECONDARY,9.5,9.0,3.0,0.5,1.0,5.0,11.0,5.0,2026-03-27,2.0,5.0,14.0,9.5,222.5,1.5,110.5,False,False,NORMAL,live,0.0,0,True,AWAY,-0.1,cache,5.0,2026-03-27,2,3.0,0.5,opp
1629638,10957184,10957184,271664,139915,2026-03-30T19:30:00.000-04:00,,,Nickeil Alexander-Walker,G,ATL,BOS,2.5,3-PT Made,3ptmade,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Nickeil_Alexander-Walker_NBA_player_YFx1QPxW6uUn3vtjVF70XcO1.webp,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4278039.0,nba_db,4.0,2.0,3.0,4.0,2.0,1.0,4.0,9.0,3.0,2.0,3.0,3.4,3.4,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,33.4,OK,5.0,3.0,2.0,0.0,0.6,0.4,33.4,3.0,HIGH,LOW_VOL,PRIMARY,19.67,2.33,4.67,2.0,0.33,20.0,4.0,5.0,2026-03-27,3.0,18.0,20.5,19.67,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,,,0,,,
1629638,10957187,10957187,271664,139915,2026-03-30T19:30:00.000-04:00,,,Nickeil Alexander-Walker,G,ATL,BOS,2.5,Assists,ast,Goblin,3.5,1,https://static.prizepicks.com/images/players/NBA/Nickeil_Alexander-Walker_NBA_player_YFx1QPxW6uUn3vtjVF70XcO1.webp,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4278039.0,nba_db,8.0,5.0,3.0,6.0,1.0,4.0,2.0,5.0,1.0,2.0,4.6,3.7,3.7,4.0,1.0,0.0,0.8,0.8,0.2,0.6,0.4,OK,33.4,OK,5.0,4.0,1.0,0.0,0.8,0.2,33.4,4.6,HIGH,HIGH_VOL,PRIMARY,19.67,2.33,4.67,2.0,0.33,20.0,4.0,5.0,2026-03-27,3.0,18.0,20.5,19.67,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,5.0,2026-03-27,3,4.67,1.0,opp
1629638,10957200,10957200,271664,139915,2026-03-30T19:30:00.000-04:00,,,Nickeil Alexander-Walker,G,ATL,BOS,2.5,Rebounds,reb,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Nickeil_Alexander-Walker_NBA_player_YFx1QPxW6uUn3vtjVF70XcO1.webp,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4278039.0,nba_db,5.0,4.0,4.0,2.0,2.0,4.0,1.0,7.0,3.0,2.0,3.4,3.4,3.4,3.0,2.0,0.0,0.6,0.6,0.4,0.6,0.4,OK,33.4,OK,5.0,3.0,2.0,0.0,0.6,0.4,33.4,3.4,HIGH,HIGH_VOL,PRIMARY,19.67,2.33,4.67,2.0,0.33,20.0,4.0,5.0,2026-03-27,3.0,18.0,20.5,19.67,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,4.0,2026-03-27,3,2.33,0.33,opp
1630168,10957206,10957206,25424,139915,2026-03-30T19:30:00.000-04:00,,,Onyeka Okongwu,F-C,ATL,BOS,2.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Onyeka_Okongwu_NBA_player_d0l501drVfcgmWVkhmKBfdVW.webp,,,,,OK,0,106.8,86.6,38.1,39.1,13.9,21.4,12.4,47.49999999999999,24.200000000000003,48.400000000000006,1.0,22.0,25.0,6.0,2.0,1.0,2.0,2.0,4.0,29.0,4.43010752688172,1.0,Elite,4431680.0,nba_db,1.0,3.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,1.2,1.2,1.0,4.0,0.0,0.2,0.2,0.8,0.2,0.8,OK,26.4,OK,5.0,1.0,4.0,0.0,0.2,0.8,26.4,1.0,MEDIUM,LOW_VOL,SECONDARY,15.33,7.33,2.67,1.0,0.33,8.0,9.0,2.0,2026-03-27,3.0,21.0,12.5,15.33,222.5,-1.5,112.0,False,False,NORMAL,live,0.0,99,False,UNKNOWN,0.0,cache,,,0,,,
1630202,10957226,10957226,25443,139915,2026-03-30T19:30:00.000-04:00,,BOS,Payton Pritchard,G,BOS,ATL,2.5,3-PT Made,3ptmade,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Payton_Pritchard_NBA_player_mETqObZeSRGUv7JuHzL8Roy.webp,,,,,OK,0,116.4,89.6,42.5,36.6,13.1,23.2,16.1,52.99999999999999,29.4,58.8,18.0,14.0,15.0,18.0,19.0,21.0,19.0,19.0,13.0,4.0,17.516129032258064,20.0,Avg,4066354.0,nba_db,2.0,6.0,4.0,2.0,3.0,3.0,5.0,0.0,2.0,2.0,3.4,2.9,2.9,3.0,2.0,0.0,0.6,0.6,0.4,0.5,0.5,OK,32.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,32.8,3.4,HIGH,LOW_VOL,PRIMARY,24.0,5.5,2.0,0.0,0.0,36.0,7.0,4.0,2026-03-27,2.0,24.0,,24.0,222.5,1.5,110.5,False,False,NORMAL,live,0.0,0,True,AWAY,-0.1,cache,,,0,,,
1630202,10957249,10957249,25443,139915,2026-03-30T19:30:00.000-04:00,,BOS,Payton Pritchard,G,BOS,ATL,2.5,Rebounds,reb,Goblin,3.5,1,https://static.prizepicks.com/images/players/NBA/Payton_Pritchard_NBA_player_mETqObZeSRGUv7JuHzL8Roy.webp,,,,,OK,0,116.4,89.6,42.5,36.6,13.1,23.2,16.1,52.99999999999999,29.4,58.8,18.0,14.0,15.0,18.0,19.0,21.0,19.0,19.0,13.0,4.0,17.516129032258064,20.0,Avg,4066354.0,nba_db,6.0,7.0,2.0,1.0,6.0,0.0,4.0,4.0,4.0,3.0,4.4,3.7,3.7,3.0,2.0,0.0,0.6,0.6,0.4,0.7,0.3,OK,32.8,OK,5.0,3.0,2.0,0.0,0.6,0.4,32.8,4.4,HIGH,HIGH_VOL,PRIMARY,24.0,5.5,2.0,0.0,0.0,36.0,7.0,4.0,2026-03-27,2.0,24.0,,24.0,222.5,1.5,110.5,False,False,NORMAL,live,0.0,0,True,AWAY,-0.1,cache,7.0,2026-03-27,2,5.5,1.0,opp
1630573,10957258,10957258,85744,139915,2026-03-30T19:30:00.000-04:00,,BOS,Sam Hauser,F,BOS,ATL,2.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/players/NBA/Sam_Hauser_NBA_player_HO74M8ygKdc0YDcjRveTWVHw.webp,,,,,OK,0,116.4,89.6,42.5,36.6,13.1,23.2,16.1,52.99999999999999,29.4,58.8,18.0,14.0,15.0,18.0,19.0,21.0,19.0,19.0,13.0,4.0,17.516129032258064,20.0,Avg,4065804.0,nba_db,0.0,2.0,0.0,1.0,1.0,0.0,2.0,2.0,1.0,3.0,0.8,1.2,1.2,0.0,5.0,0.0,0.0,0.0,1.0,0.1,0.9,OK,26.4,OK,5.0,0.0,5.0,0.0,0.0,1.0,26.4,0.8,MEDIUM,MID_VOL,SECONDARY,17.33,5.33,2.0,0.33,0.67,10.0,3.0,2.0,2026-03-27,3.0,11.0,30.0,17.33,222.5,1.5,110.5,False,False,NORMAL,live,0.0,0,True,AWAY,-0.1,cache,2.0,2026-03-27,3,2.0,0.33,opp
